time:timestamp,Activity,Resource,case:concept:name,case:variant-index,time_delta,environment,generalization_value,invariant
2012-02-17 17:53:41,Accepted-Assigned,Erik,1-405248961,129,52.29986111111111,1,100,10
2010-10-01 14:18:17,Accepted-In Progress,Anette,1-406010922,130,0.0,1,150,15
2011-11-28 17:18:58,Accepted-Assigned,Anette,1-406010922,130,423.12547453703706,1,150,15
2012-02-06 16:12:33,Accepted-In Progress,Stefan,1-406010922,130,69.95387731481482,1,150,15
2012-02-06 16:17:07,Accepted-Assigned,Valter,1-406010922,130,0.003171296296296296,1,150,15
2012-04-25 14:19:22,Queued-Awaiting Assignment,Agneta,1-406010922,130,78.91822916666666,1,150,15
2012-04-25 14:32:24,Accepted-Assigned,Valter,1-406010922,130,0.009050925925925926,1,150,15
2012-05-15 14:34:52,Accepted-In Progress,Valter,1-406010922,130,20.001712962962962,1,150,15
2012-05-15 14:34:53,Queued-Awaiting Assignment,Valter,1-406010922,130,1.1574074074074073e-05,1,150,15
2010-10-01 15:31:57,Accepted-In Progress,Peter,1-406066421,131,0.0,1,250,10
2010-10-01 15:46:40,Queued-Awaiting Assignment,Peter,1-406066421,131,0.010219907407407407,1,250,10
2010-10-01 16:12:48,Accepted-In Progress,Peter,1-406066421,131,0.01814814814814815,1,250,10
2010-10-26 11:58:39,Accepted-Wait,Peter,1-406066421,131,24.823506944444443,1,250,10
2010-11-30 11:34:09,Accepted-Assigned,Stefan,1-406066421,131,34.98298611111111,1,250,10
2011-02-28 10:56:55,Accepted-In Progress,Peter,1-406066421,131,89.97414351851852,1,250,10
2011-04-04 16:36:41,Accepted-Wait,Peter,1-406066421,131,35.23594907407407,1,250,10
2011-06-17 12:16:19,Accepted-In Progress,Kenneth,1-406066421,131,73.81918981481482,1,250,10
2012-01-04 13:33:27,Accepted-Assigned,Kenneth,1-406066421,131,201.05356481481482,1,250,10
2010-10-05 15:39:09,Accepted-In Progress,Daniel,1-406852699,4,0.0,1,50,5
2012-04-11 17:41:01,Accepted-In Progress,Daniel,1-406852699,4,554.0846296296296,1,50,5
2012-04-11 17:41:18,Completed-Closed,Daniel,1-406852699,4,0.00019675925925925926,1,50,5
2010-10-05 16:08:44,Accepted-In Progress,Lars,1-406875315,52,0.0,1,150,10
2011-10-26 09:16:46,Accepted-Wait,Lars,1-406875315,52,385.71391203703706,1,150,10
2012-01-18 14:01:17,Queued-Awaiting Assignment,Lars,1-406875315,52,84.19758101851852,1,150,10
2012-02-15 17:46:11,Accepted-In Progress,Lars,1-406875315,52,28.156180555555554,1,150,10
2012-02-15 17:50:19,Accepted-Wait,Lars,1-406875315,52,0.0028703703703703703,1,150,10
2012-02-23 17:25:26,Accepted-Assigned,Lars,1-406875315,52,7.982719907407407,1,150,10
2010-10-07 16:39:55,Accepted-In Progress,Michael,1-407517548,4,0.0,1,300,15
2011-10-12 18:49:01,Accepted-In Progress,Michael,1-407517548,4,370.08965277777776,1,300,15
2012-01-11 18:15:59,Queued-Awaiting Assignment,Michael,1-407517548,4,90.97706018518518,1,300,15
2010-10-08 11:56:03,Accepted-In Progress,Åsa,1-407737529,132,0.0,1,100,10
2010-10-12 11:47:28,Queued-Awaiting Assignment,Åsa,1-407737529,132,3.994039351851852,1,100,10
2010-10-12 23:45:29,Accepted-In Progress,Jakob,1-407737529,132,0.4986226851851852,1,100,10
2010-10-12 23:54:36,Accepted-Assigned,Johan,1-407737529,132,0.006331018518518519,1,100,10
2011-09-15 09:50:13,Accepted-In Progress,Johan,1-407737529,132,337.4136226851852,1,100,10
2011-12-21 13:51:20,Accepted-Assigned,Mica,1-407737529,132,97.16744212962963,1,100,10
2012-03-12 14:04:33,Accepted-Assigned,Mica,1-407737529,132,82.00917824074074,1,100,10
2010-10-08 18:16:15,Accepted-In Progress,Ing-Marie,1-407876996,5,0.0,1,50,5
2010-10-08 18:19:28,Queued-Awaiting Assignment,Ing-Marie,1-407876996,5,0.0022337962962962962,1,50,5
2012-01-26 15:06:44,Accepted-In Progress,Suresh,1-407876996,5,474.8661574074074,1,50,5
2012-01-26 15:06:48,Completed-Closed,Suresh,1-407876996,5,4.6296296296296294e-05,1,50,5
2010-10-13 16:25:40,Accepted-In Progress,Carolyn,1-408853759,2,0.0,1,150,15
2010-10-13 16:27:43,Queued-Awaiting Assignment,Carolyn,1-408853759,2,0.0014236111111111112,1,150,15
2010-10-13 17:07:09,Accepted-In Progress,Kannan,1-408853759,2,0.02738425925925926,1,150,15
2010-10-13 17:07:14,Accepted-Assigned,Carolyn,1-408853759,2,5.787037037037037e-05,1,150,15
2012-02-04 11:50:38,Accepted-In Progress,Ewa,1-408853759,2,478.78013888888887,1,150,15
2012-02-04 11:53:53,Queued-Awaiting Assignment,Ewa,1-408853759,2,0.0022569444444444442,1,150,15
2010-10-14 17:01:51,Accepted-In Progress,Carolyn,1-409247778,2,0.0,1,50,5
2010-10-14 17:05:01,Queued-Awaiting Assignment,Carolyn,1-409247778,2,0.002199074074074074,1,50,5
2010-10-15 13:48:49,Accepted-In Progress,Kannan,1-409247778,2,0.86375,1,50,5
2010-10-15 13:48:57,Accepted-Assigned,Carolyn,1-409247778,2,9.259259259259259e-05,1,50,5
2012-02-04 11:54:04,Accepted-In Progress,Ewa,1-409247778,2,476.9202199074074,1,50,5
2012-02-04 12:10:14,Completed-Closed,Ewa,1-409247778,2,0.011226851851851852,1,50,5
2010-10-14 18:44:01,Accepted-In Progress,Carrie,1-409309026,4,0.0,1,50,5
2012-03-13 09:14:51,Accepted-In Progress,Carrie,1-409309026,4,515.6047453703703,1,50,5
2012-03-13 09:16:12,Completed-Closed,Carrie,1-409309026,4,0.0009375,1,50,5
2010-10-19 16:04:28,Accepted-In Progress,Carolyn,1-410929705,2,0.0,1,150,15
2010-10-19 16:20:45,Queued-Awaiting Assignment,Carolyn,1-410929705,2,0.011307870370370371,1,150,15
2010-10-19 18:13:27,Accepted-In Progress,Kannan,1-410929705,2,0.07826388888888888,1,150,15
2010-10-19 18:13:34,Accepted-Assigned,Carolyn,1-410929705,2,8.101851851851852e-05,1,150,15
2012-01-30 14:01:53,Accepted-In Progress,Ewa,1-410929705,2,467.8252199074074,1,150,15
2012-01-30 14:02:08,Queued-Awaiting Assignment,Ewa,1-410929705,2,0.00017361111111111112,1,150,15
2010-10-19 19:24:16,Accepted-In Progress,Carolyn,1-411078092,2,0.0,1,150,15
2010-10-19 19:28:44,Queued-Awaiting Assignment,Carolyn,1-411078092,2,0.0031018518518518517,1,150,15
2010-10-20 18:19:49,Accepted-In Progress,Kannan,1-411078092,2,0.9521412037037037,1,150,15
2010-10-20 18:20:10,Accepted-Assigned,Carolyn,1-411078092,2,0.00024305555555555555,1,150,15
2012-02-04 12:12:14,Accepted-In Progress,Ewa,1-411078092,2,471.74449074074073,1,150,15
2012-02-04 13:30:55,Queued-Awaiting Assignment,Ewa,1-411078092,2,0.054641203703703706,1,150,15
2010-10-25 14:53:47,Accepted-In Progress,Fredrik,1-413205820,133,0.0,1,100,10
2011-10-06 00:07:51,Accepted-In Progress,Fredrik,1-413205820,133,345.3847685185185,1,100,10
2011-10-06 00:07:59,Queued-Awaiting Assignment,Fredrik,1-413205820,133,9.259259259259259e-05,1,100,10
2011-10-06 21:05:33,Accepted-In Progress,Fredrik,1-413205820,133,0.8733101851851852,1,100,10
2011-12-06 22:31:33,Accepted-Assigned,Joakim,1-413205820,133,61.05972222222222,1,100,10
2012-01-04 14:52:57,Accepted-Assigned,Joakim,1-413205820,133,28.681527777777777,1,100,10
2010-10-25 16:20:49,Accepted-In Progress,Rune,1-413276708,3,0.0,1,100,20
2010-10-25 16:40:53,Accepted-Wait,Rune,1-413276708,3,0.013935185185185186,1,100,20
2012-05-15 17:27:14,Accepted-Wait,Rune,1-413276708,3,568.0321875,1,100,20
2010-10-26 10:14:34,Accepted-In Progress,Tomas,1-413665008,1,0.0,1,100,10
2012-05-29 11:24:46,Accepted-Assigned,Tomas,1-413665008,1,581.04875,1,100,10
2010-10-29 12:39:08,Accepted-In Progress,Åsa,1-415000020,62,0.0,1,150,15
2010-10-29 12:44:24,Queued-Awaiting Assignment,Åsa,1-415000020,62,0.0036574074074074074,1,150,15
2010-11-01 09:37:07,Accepted-In Progress,Jonas,1-415000020,62,2.8699421296296297,1,150,15
2010-11-01 12:00:46,Queued-Awaiting Assignment,Anna,1-415000020,62,0.09975694444444444,1,150,15
2011-09-08 12:19:39,Accepted-In Progress,Anna,1-415000020,62,311.01311342592595,1,150,15
2011-09-08 12:19:45,Accepted-Wait,Anna,1-415000020,62,6.944444444444444e-05,1,150,15
2012-02-01 15:00:34,Accepted-In Progress,Anna,1-415000020,62,146.11167824074073,1,150,15
2012-02-01 15:00:54,Queued-Awaiting Assignment,Anna,1-415000020,62,0.0002314814814814815,1,150,15
2010-11-02 14:25:54,Accepted-In Progress,Edo,1-415946366,6,0.0,1,100,10
2010-11-02 14:26:39,Accepted-Assigned,Edo,1-415946366,6,0.0005208333333333333,1,100,10
2012-02-17 16:42:14,Accepted-In Progress,Henrik,1-415946366,6,472.0941550925926,1,100,10
2012-02-17 16:42:16,Accepted-Assigned,Henrik,1-415946366,6,2.3148148148148147e-05,1,100,10
2010-11-03 09:04:02,Accepted-In Progress,Viktoria,1-415822336,134,0.0,1,200,15
2010-11-03 10:52:09,Accepted-Wait,Viktoria,1-415822336,134,0.07508101851851852,1,200,15
2010-11-24 14:41:08,Queued-Awaiting Assignment,Viktoria,1-415822336,134,21.159016203703704,1,200,15
2010-11-24 14:50:59,Accepted-In Progress,Michael,1-415822336,134,0.006840277777777778,1,200,15
2010-11-24 14:51:02,Accepted-Wait,Michael,1-415822336,134,3.472222222222222e-05,1,200,15
2010-11-24 15:08:53,Queued-Awaiting Assignment,Viktoria,1-415822336,134,0.012395833333333333,1,200,15
2010-11-24 15:11:07,Accepted-In Progress,Michael,1-415822336,134,0.0015509259259259259,1,200,15
2010-11-24 15:11:10,Accepted-Wait,Michael,1-415822336,134,3.472222222222222e-05,1,200,15
2010-11-25 15:37:13,Queued-Awaiting Assignment,Viktoria,1-415822336,134,1.0180902777777778,1,200,15
2010-11-25 15:38:42,Accepted-In Progress,Viktoria,1-415822336,134,0.0010300925925925926,1,200,15
2010-11-25 15:40:20,Accepted-Wait,Viktoria,1-415822336,134,0.0011342592592592593,1,200,15
2012-02-21 16:15:29,Accepted-In Progress,Gustav,1-415822336,134,453.02440972222223,1,200,15
2012-02-21 16:15:31,Queued-Awaiting Assignment,Gustav,1-415822336,134,2.3148148148148147e-05,1,200,15
2010-11-03 12:05:57,Accepted-In Progress,Jonas,1-416247009,7,0.0,1,100,10
2011-03-01 15:29:00,Accepted-Wait,Jonas,1-416247009,7,118.14100694444444,1,100,10
2011-09-30 13:08:50,Accepted-In Progress,Jonas,1-416247009,7,212.90266203703703,1,100,10
2012-03-19 13:14:32,Accepted-Assigned,Jonas,1-416247009,7,171.00395833333334,1,100,10
2010-11-08 12:27:05,Accepted-In Progress,Carolyn,1-417868043,135,0.0,1,50,5
2010-11-08 12:30:20,Queued-Awaiting Assignment,Carolyn,1-417868043,135,0.0022569444444444442,1,50,5
2010-11-08 12:55:05,Accepted-In Progress,Kannan,1-417868043,135,0.0171875,1,50,5
2010-11-08 12:55:14,Accepted-Assigned,Carolyn,1-417868043,135,0.00010416666666666667,1,50,5
2010-11-11 16:18:11,Accepted-In Progress,Santhosh,1-417868043,135,3.1409375,1,50,5
2010-11-11 16:20:41,Accepted-In Progress,Santhosh,1-417868043,135,0.001736111111111111,1,50,5
2010-11-11 16:20:54,Queued-Awaiting Assignment,Niklas,1-417868043,135,0.00015046296296296297,1,50,5
2010-11-11 16:21:28,Accepted-Assigned,Y,1-417868043,135,0.0003935185185185185,1,50,5
2010-11-16 09:54:16,Accepted-In Progress,Y,1-417868043,135,4.731111111111111,1,50,5
2010-11-16 10:00:17,Accepted-Wait,Y,1-417868043,135,0.004178240740740741,1,50,5
2011-02-09 12:54:19,Queued-Awaiting Assignment,Carolyn,1-417868043,135,85.12085648148148,1,50,5
2011-02-16 12:45:37,Accepted-In Progress,Padmanabha,1-417868043,135,6.9939583333333335,1,50,5
2011-02-16 12:45:45,Queued-Awaiting Assignment,Hannes,1-417868043,135,9.259259259259259e-05,1,50,5
2011-02-16 12:46:16,Accepted-Assigned,Y,1-417868043,135,0.0003587962962962963,1,50,5
2011-02-16 12:54:51,Accepted-In Progress,Padmanabha,1-417868043,135,0.005960648148148148,1,50,5
2011-02-16 12:55:10,Accepted-Assigned,Carolyn,1-417868043,135,0.0002199074074074074,1,50,5
2012-01-30 14:05:37,Accepted-In Progress,Ewa,1-417868043,135,348.0489236111111,1,50,5
2012-01-30 14:06:01,Completed-Closed,Ewa,1-417868043,135,0.0002777777777777778,1,50,5
2010-11-09 08:48:53,Accepted-In Progress,Carolyn,1-418122119,2,0.0,1,50,5
2010-11-09 08:51:35,Queued-Awaiting Assignment,Carolyn,1-418122119,2,0.001875,1,50,5
2010-11-09 10:48:16,Accepted-In Progress,Kannan,1-418122119,2,0.0810300925925926,1,50,5
2010-11-09 10:48:31,Accepted-Assigned,Carolyn,1-418122119,2,0.00017361111111111112,1,50,5
2012-02-04 13:31:11,Accepted-In Progress,Ewa,1-418122119,2,452.11296296296297,1,50,5
2012-02-04 13:32:21,Completed-Closed,Ewa,1-418122119,2,0.0008101851851851852,1,50,5
2010-11-10 11:48:43,Accepted-In Progress,Gustav,1-418890453,43,0.0,1,200,20
2010-12-29 11:30:03,Accepted-Wait,Gustav,1-418890453,43,48.987037037037034,1,200,20
2010-12-29 11:37:12,Accepted-In Progress,Gustav,1-418890453,43,0.004965277777777778,1,200,20
2012-02-21 16:25:02,Accepted-In Progress,Gustav,1-418890453,43,419.19988425925925,1,200,20
2012-02-21 16:25:20,Completed-Closed,Gustav,1-418890453,43,0.00020833333333333335,1,200,20
2010-11-11 07:01:36,Accepted-In Progress,Carolyn,1-419236954,136,0.0,1,150,15
2010-11-11 07:04:54,Queued-Awaiting Assignment,Carolyn,1-419236954,136,0.0022916666666666667,1,150,15
2010-11-11 12:08:22,Accepted-In Progress,Santhosh,1-419236954,136,0.21074074074074073,1,150,15
2010-11-11 12:28:52,Accepted-Wait,Santhosh,1-419236954,136,0.01423611111111111,1,150,15
2010-11-11 12:37:00,Accepted-In Progress,Kannan,1-419236954,136,0.005648148148148148,1,150,15
2010-11-11 12:37:15,Accepted-Assigned,Kannan,1-419236954,136,0.00017361111111111112,1,150,15
2010-11-11 15:37:07,Accepted-Assigned,Carolyn,1-419236954,136,0.12490740740740741,1,150,15
2012-02-04 13:32:39,Accepted-In Progress,Ewa,1-419236954,136,449.91356481481483,1,150,15
2012-02-04 13:36:16,Queued-Awaiting Assignment,Ewa,1-419236954,136,0.002511574074074074,1,150,15
2010-11-12 09:55:20,Accepted-In Progress,Suresh,1-419614582,4,0.0,1,50,5
2012-01-26 15:13:48,Accepted-In Progress,Suresh,1-419614582,4,440.2211574074074,1,50,5
2012-01-26 15:13:50,Completed-Closed,Suresh,1-419614582,4,2.3148148148148147e-05,1,50,5
2010-11-12 15:05:33,Accepted-Assigned,Veeraraghavendra,1-419783741,18,0.0,1,100,10
2012-02-01 14:16:41,Accepted-In Progress,Vipin,1-419783741,18,445.96606481481484,1,100,10
2012-02-01 14:17:55,Accepted-Assigned,Vipin,1-419783741,18,0.0008564814814814815,1,100,10
2010-11-12 15:09:24,Accepted-Assigned,Veeraraghavendra,1-419783822,18,0.0,1,150,15
2012-02-01 14:18:38,Accepted-In Progress,Vipin,1-419783822,18,445.9647453703704,1,150,15
2012-02-01 14:19:29,Queued-Awaiting Assignment,Vipin,1-419783822,18,0.0005902777777777778,1,150,15
2010-11-19 16:29:24,Accepted-In Progress,Carrie,1-422390390,4,0.0,1,50,5
2012-03-13 10:57:01,Accepted-In Progress,Carrie,1-422390390,4,479.76917824074076,1,50,5
2012-03-13 10:58:33,Completed-Closed,Carrie,1-422390390,4,0.0010648148148148149,1,50,5
2010-11-19 19:20:40,Accepted-In Progress,Viktoria,1-422418092,137,0.0,1,50,5
2010-11-19 19:25:24,Queued-Awaiting Assignment,Viktoria,1-422418092,137,0.003287037037037037,1,50,5
2012-02-06 13:47:02,Accepted-In Progress,Gustav,1-422418092,137,443.76502314814815,1,50,5
2012-02-06 13:47:29,Accepted-Assigned,David,1-422418092,137,0.0003125,1,50,5
2012-02-06 13:47:52,Accepted-In Progress,Gustav,1-422418092,137,0.0002662037037037037,1,50,5
2012-02-06 13:48:30,Accepted-Assigned,David,1-422418092,137,0.0004398148148148148,1,50,5
2012-03-06 16:07:15,Accepted-In Progress,Gustav,1-422418092,137,29.096354166666668,1,50,5
2012-03-06 16:07:20,Completed-Closed,Gustav,1-422418092,137,5.787037037037037e-05,1,50,5
2010-11-22 15:20:07,Accepted-In Progress,Carolyn,1-422877530,2,0.0,1,100,20
2010-11-22 15:27:37,Accepted-Assigned,Carolyn,1-422877530,2,0.0015972222222222223,1,100,20
2010-11-22 15:25:19,Accepted-In Progress,Santhosh,1-422877530,2,0.001388888888888889,1,100,20
2010-11-22 15:23:19,Queued-Awaiting Assignment,Carolyn,1-422877530,2,0.0022222222222222222,1,100,20
2012-02-04 14:13:58,Accepted-In Progress,Ewa,1-422877530,2,438.94885416666665,1,100,20
2012-02-04 14:20:09,Accepted-Wait,Ewa,1-422877530,2,0.004293981481481481,1,100,20
2010-11-24 10:02:16,Accepted-In Progress,Per,1-423484126,1,0.0,1,50,5
2012-02-29 12:56:20,Completed-Closed,Per,1-423484126,1,462.12087962962966,1,50,5
2010-11-24 11:01:08,Accepted-In Progress,Carolyn,1-423648343,2,0.0,1,200,20
2010-11-24 13:47:40,Accepted-Assigned,Carolyn,1-423648343,2,0.0013310185185185185,1,200,20
2010-11-24 13:45:45,Accepted-In Progress,Santhosh,1-423648343,2,0.10487268518518518,1,200,20
2010-11-24 11:14:44,Queued-Awaiting Assignment,Carolyn,1-423648343,2,0.009444444444444445,1,200,20
2012-01-04 17:51:02,Accepted-In Progress,Ewa,1-423648343,2,406.1690046296296,1,200,20
2012-01-04 17:51:12,Accepted-Wait,Ewa,1-423648343,2,0.00011574074074074075,1,200,20
2010-11-24 12:46:46,Accepted-In Progress,Helene,1-423724447,1,0.0,1,150,15
2012-01-16 16:16:01,Queued-Awaiting Assignment,Helene,1-423724447,1,418.1453125,1,150,15
2010-11-24 13:31:32,Accepted-In Progress,Carolyn,1-423751353,138,0.0,1,100,10
2010-11-24 13:34:29,Queued-Awaiting Assignment,Carolyn,1-423751353,138,0.0020486111111111113,1,100,10
2010-11-24 13:38:49,Accepted-In Progress,Santhosh,1-423751353,138,0.0030092592592592593,1,100,10
2010-11-24 13:42:34,Accepted-Assigned,Carolyn,1-423751353,138,0.0026041666666666665,1,100,10
2011-04-11 19:26:27,Queued-Awaiting Assignment,Hannes,1-423751353,138,138.23880787037038,1,100,10
2011-04-11 19:26:46,Accepted-Assigned,Y,1-423751353,138,0.0002199074074074074,1,100,10
2011-04-18 16:00:15,Accepted-In Progress,Y,1-423751353,138,6.856585648148148,1,100,10
2011-04-18 16:01:38,Queued-Awaiting Assignment,Carolyn,1-423751353,138,0.0009606481481481482,1,100,10
2011-04-18 18:04:51,Accepted-In Progress,Padmanabha,1-423751353,138,0.08556712962962963,1,100,10
2011-04-18 18:04:58,Accepted-Assigned,Carolyn,1-423751353,138,8.101851851851852e-05,1,100,10
2011-05-06 07:45:59,Queued-Awaiting Assignment,Hannes,1-423751353,138,17.570150462962964,1,100,10
2011-05-06 07:46:29,Accepted-In Progress,Padmanabha,1-423751353,138,0.00034722222222222224,1,100,10
2011-05-06 07:47:45,Accepted-In Progress,Hannes,1-423751353,138,0.0008796296296296296,1,100,10
2011-05-06 07:48:03,Accepted-In Progress,Padmanabha,1-423751353,138,0.00020833333333333335,1,100,10
2011-05-06 07:50:21,Accepted-Assigned,Jayalakshmi,1-423751353,138,0.0015972222222222223,1,100,10
2011-05-09 09:21:40,Accepted-Assigned,Y,1-423751353,138,3.063414351851852,1,100,10
2011-06-13 16:29:37,Accepted-In Progress,Y,1-423751353,138,35.2971875,1,100,10
2011-06-13 16:49:48,Queued-Awaiting Assignment,Carolyn,1-423751353,138,0.014016203703703704,1,100,10
2011-06-16 13:10:47,Accepted-In Progress,Santhosh,1-423751353,138,2.8479050925925926,1,100,10
2011-06-16 13:10:56,Accepted-Assigned,Carolyn,1-423751353,138,0.00010416666666666667,1,100,10
2012-02-04 14:24:08,Accepted-In Progress,Ewa,1-423751353,138,233.05083333333334,1,100,10
2012-02-04 14:26:48,Accepted-Assigned,Ewa,1-423751353,138,0.001851851851851852,1,100,10
2010-11-25 06:58:54,Accepted-In Progress,Carolyn,1-424022692,2,0.0,1,50,5
2010-11-25 07:03:30,Queued-Awaiting Assignment,Carolyn,1-424022692,2,0.0031944444444444446,1,50,5
2010-11-25 08:53:36,Accepted-In Progress,Kannan,1-424022692,2,0.07645833333333334,1,50,5
2010-11-25 09:05:55,Accepted-Assigned,Carolyn,1-424022692,2,0.008553240740740741,1,50,5
2012-02-02 23:09:52,Accepted-In Progress,Ewa,1-424022692,2,434.5860763888889,1,50,5
2012-02-02 23:10:35,Completed-Closed,Ewa,1-424022692,2,0.0004976851851851852,1,50,5
2010-11-25 10:31:24,Accepted-In Progress,Carolyn,1-424065923,2,0.0,1,50,5
2010-11-25 10:34:52,Queued-Awaiting Assignment,Carolyn,1-424065923,2,0.0024074074074074076,1,50,5
2010-11-25 10:45:05,Accepted-In Progress,Kannan,1-424065923,2,0.007094907407407407,1,50,5
2010-11-25 10:45:12,Accepted-Assigned,Carolyn,1-424065923,2,8.101851851851852e-05,1,50,5
2012-02-04 14:27:30,Accepted-In Progress,Ewa,1-424065923,2,436.154375,1,50,5
2012-02-04 14:41:46,Completed-Closed,Ewa,1-424065923,2,0.009907407407407408,1,50,5
2010-11-25 12:34:35,Accepted-In Progress,Eric,1-424243405,3,0.0,1,150,15
2011-05-04 09:24:58,Accepted-Wait,Eric,1-424243405,3,159.86832175925926,1,150,15
2012-02-14 22:05:03,Queued-Awaiting Assignment,Eric,1-424243405,3,286.52783564814814,1,150,15
2010-11-26 13:08:13,Accepted-In Progress,Carolyn,1-424668301,2,0.0,1,100,10
2010-11-26 13:11:36,Queued-Awaiting Assignment,Carolyn,1-424668301,2,0.002349537037037037,1,100,10
2010-11-26 18:17:37,Accepted-In Progress,Santhosh,1-424668301,2,0.21251157407407406,1,100,10
2010-11-26 18:19:49,Accepted-Assigned,Carolyn,1-424668301,2,0.0015277777777777779,1,100,10
2012-02-06 16:40:33,Accepted-In Progress,Ewa,1-424668301,2,436.9310648148148,1,100,10
2012-02-06 16:55:15,Accepted-Assigned,Ewa,1-424668301,2,0.010208333333333333,1,100,10
2010-12-03 13:08:38,Accepted-In Progress,Carolyn,1-426876102,2,0.0,1,50,5
2010-12-03 13:14:56,Queued-Awaiting Assignment,Carolyn,1-426876102,2,0.004375,1,50,5
2010-12-03 14:43:00,Accepted-In Progress,Santhosh,1-426876102,2,0.06115740740740741,1,50,5
2010-12-03 14:45:20,Accepted-Assigned,Carolyn,1-426876102,2,0.0016203703703703703,1,50,5
2012-01-30 14:03:34,Accepted-In Progress,Ewa,1-426876102,2,422.97099537037036,1,50,5
2012-01-30 14:04:09,Completed-Closed,Ewa,1-426876102,2,0.0004050925925925926,1,50,5
2010-12-03 14:29:18,Accepted-In Progress,Carolyn,1-426969419,2,0.0,1,50,5
2010-12-03 14:37:26,Queued-Awaiting Assignment,Carolyn,1-426969419,2,0.005648148148148148,1,50,5
2010-12-03 14:40:54,Accepted-In Progress,Santhosh,1-426969419,2,0.0024074074074074076,1,50,5
2010-12-03 14:42:46,Accepted-Assigned,Carolyn,1-426969419,2,0.0012962962962962963,1,50,5
2012-02-06 16:55:32,Accepted-In Progress,Ewa,1-426969419,2,430.0921990740741,1,50,5
2012-02-06 16:57:04,Completed-Closed,Ewa,1-426969419,2,0.0010648148148148149,1,50,5
2010-12-06 15:34:32,Accepted-In Progress,Carolyn,1-427498853,58,0.0,1,150,15
2010-12-06 15:45:25,Queued-Awaiting Assignment,Carolyn,1-427498853,58,0.00755787037037037,1,150,15
2010-12-14 12:26:54,Accepted-In Progress,Kannan,1-427498853,58,7.862141203703704,1,150,15
2010-12-14 12:26:59,Accepted-Assigned,Carolyn,1-427498853,58,5.787037037037037e-05,1,150,15
2012-01-30 13:47:32,Accepted-Assigned,Ewa,1-427498853,58,412.0559375,1,150,15
2012-01-30 13:47:33,Accepted-In Progress,Ewa,1-427498853,58,1.1574074074074073e-05,1,150,15
2012-01-30 13:50:23,Queued-Awaiting Assignment,Ewa,1-427498853,58,0.0019675925925925924,1,150,15
2010-12-06 20:10:24,Accepted-In Progress,Nicolas,1-427614010,1,0.0,1,100,10
2012-03-19 15:29:13,Accepted-Assigned,Nicolas,1-427614010,1,468.8047337962963,1,100,10
2010-12-07 15:24:36,Accepted-In Progress,Roland,1-427955007,51,0.0,1,200,20
2011-01-18 11:59:26,Accepted-Wait,Roland,1-427955007,51,41.85752314814815,1,200,20
2011-01-26 08:48:18,Accepted-In Progress,Roland,1-427955007,51,7.867268518518519,1,200,20
2011-04-28 09:46:03,Accepted-Wait,Roland,1-427955007,51,92.04010416666667,1,200,20
2012-01-26 11:47:59,Accepted-Wait,Roland,1-427955007,51,273.0846759259259,1,200,20
2010-12-08 11:23:06,Accepted-In Progress,Anna,1-428252132,9,0.0,1,100,10
2010-12-08 11:58:04,Queued-Awaiting Assignment,Anna,1-428252132,9,0.02428240740740741,1,100,10
2011-09-08 12:18:39,Accepted-In Progress,Anna,1-428252132,9,274.0142939814815,1,100,10
2011-09-08 12:19:27,Accepted-Wait,Anna,1-428252132,9,0.0005555555555555556,1,100,10
2012-02-01 15:02:04,Accepted-Assigned,Anna,1-428252132,9,146.11292824074073,1,100,10
2010-12-08 17:24:58,Accepted-In Progress,Carolyn,1-428421057,2,0.0,1,100,10
2010-12-09 09:44:34,Queued-Awaiting Assignment,Carolyn,1-428421057,2,0.6802777777777778,1,100,10
2010-12-09 13:10:24,Accepted-In Progress,Santhosh,1-428421057,2,0.14293981481481483,1,100,10
2010-12-09 13:12:29,Accepted-Assigned,Carolyn,1-428421057,2,0.0014467592592592592,1,100,10
2012-02-06 17:03:20,Accepted-In Progress,Ewa,1-428421057,2,424.1603125,1,100,10
2012-02-06 17:06:11,Accepted-Assigned,Ewa,1-428421057,2,0.001979166666666667,1,100,10
2010-12-13 09:41:40,Accepted-In Progress,Gustav,1-429498598,139,0.0,1,150,15
2011-08-26 14:58:26,Accepted-In Progress,Gustav,1-429498598,139,256.21997685185187,1,150,15
2012-01-30 14:41:27,Accepted-Assigned,Marco,1-429498598,139,156.98820601851853,1,150,15
2012-02-01 09:57:23,Accepted-Wait,Marco,1-429498598,139,1.8027314814814814,1,150,15
2012-02-01 11:47:23,Queued-Awaiting Assignment,Marco,1-429498598,139,0.0763888888888889,1,150,15
2010-12-14 11:22:05,Accepted-In Progress,Carolyn,1-429979181,140,0.0,1,200,20
2010-12-14 12:23:27,Accepted-Assigned,Carolyn,1-429979181,140,5.787037037037037e-05,1,200,20
2010-12-14 12:23:22,Accepted-In Progress,Kannan,1-429979181,140,0.03699074074074074,1,200,20
2010-12-14 11:30:06,Queued-Awaiting Assignment,Carolyn,1-429979181,140,0.005567129629629629,1,200,20
2011-04-07 13:49:36,Queued-Awaiting Assignment,Hannes,1-429979181,140,114.0598263888889,1,200,20
2011-04-07 13:53:08,Accepted-Assigned,Jayalakshmi,1-429979181,140,0.0024537037037037036,1,200,20
2011-04-07 14:17:37,Accepted-Wait,Jayalakshmi,1-429979181,140,0.017002314814814814,1,200,20
